연도,일시,측정소,PM2.5
4,05-28 05:00,동문동,0.07580792
4,05-28 06:00,동문동,0.07648895
4,05-28 07:00,동문동,0.0782054
4,05-28 08:00,동문동,0.07908193
4,05-28 09:00,동문동,0.07792687
4,05-28 10:00,동문동,0.074618705
4,05-28 11:00,동문동,0.07205752
4,05-28 12:00,동문동,0.06994525
4,05-28 13:00,동문동,0.0682861
4,05-28 14:00,동문동,0.06785037
4,05-28 15:00,동문동,0.06785037
4,05-28 16:00,동문동,0.068049625
4,05-28 17:00,동문동,0.06906932
4,05-28 18:00,동문동,0.072504744
4,05-28 19:00,동문동,0.07407874
4,05-28 20:00,동문동,0.076668255
4,05-28 21:00,동문동,0.07794644
4,05-28 22:00,동문동,0.07668774
4,05-28 23:00,동문동,0.076349065
4,05-29 00:00,동문동,0.08272589
4,05-29 01:00,동문동,0.08295604
4,05-29 02:00,동문동,0.0807837
4,05-29 03:00,동문동,0.077262975
4,05-29 04:00,동문동,0.07580792
4,05-29 05:00,동문동,0.07580792
4,05-29 06:00,동문동,0.07648895
4,05-29 07:00,동문동,0.0782054
4,05-29 08:00,동문동,0.07908193
4,05-29 09:00,동문동,0.07792687
4,05-29 10:00,동문동,0.074618705
4,05-29 11:00,동문동,0.07205752
4,05-29 12:00,동문동,0.06994525
4,05-29 13:00,동문동,0.0682861
4,05-29 14:00,동문동,0.06785037
4,05-29 15:00,동문동,0.06785037
4,05-29 16:00,동문동,0.068049625
4,05-29 17:00,동문동,0.06906932
4,05-29 18:00,동문동,0.072504744
4,05-29 19:00,동문동,0.07407874
4,05-29 20:00,동문동,0.076668255
4,05-29 21:00,동문동,0.07794644
4,05-29 22:00,동문동,0.07668774
4,05-29 23:00,동문동,0.076349065
4,05-30 00:00,동문동,0.08272589
4,05-30 01:00,동문동,0.08295604
4,05-30 02:00,동문동,0.0807837
4,05-30 03:00,동문동,0.077262975
4,05-30 04:00,동문동,0.07580792
4,05-30 05:00,동문동,0.07580792
4,05-30 06:00,동문동,0.07648895
4,05-30 07:00,동문동,0.0782054
4,05-30 08:00,동문동,0.07908193
4,05-30 09:00,동문동,0.07792687
4,05-30 10:00,동문동,0.074618705
4,05-30 11:00,동문동,0.07205752
4,05-30 12:00,동문동,0.06994525
4,05-30 13:00,동문동,0.0682861
4,05-30 14:00,동문동,0.06785037
4,05-30 15:00,동문동,0.06785037
4,05-30 16:00,동문동,0.068049625
4,05-30 17:00,동문동,0.06906932
4,05-30 18:00,동문동,0.072504744
4,05-30 19:00,동문동,0.07407874
4,05-30 20:00,동문동,0.076668255
4,05-30 21:00,동문동,0.07794644
4,05-30 22:00,동문동,0.07668774
4,05-30 23:00,동문동,0.076349065
4,06-02 00:00,동문동,0.0722246
4,06-02 01:00,동문동,0.07245475
4,06-02 02:00,동문동,0.070282415
4,06-02 03:00,동문동,0.06640805
4,06-02 04:00,동문동,0.06495299
4,06-02 05:00,동문동,0.06495299
4,06-02 06:00,동문동,0.06563401
4,06-02 07:00,동문동,0.06735045
4,06-02 08:00,동문동,0.06851606
4,06-02 09:00,동문동,0.06851417
4,06-02 10:00,동문동,0.06520601
4,06-02 11:00,동문동,0.06418511
4,06-02 12:00,동문동,0.062072847
4,06-02 13:00,동문동,0.060413674
4,06-02 14:00,동문동,0.059977952
4,06-02 15:00,동문동,0.059977952
4,06-02 16:00,동문동,0.0601772
4,06-02 17:00,동문동,0.061196897
4,06-02 18:00,동문동,0.063699536
4,06-02 19:00,동문동,0.06527352
4,06-02 20:00,동문동,0.067744814
4,06-02 21:00,동문동,0.06754507
4,06-02 22:00,동문동,0.06628637
4,06-02 23:00,동문동,0.0659477
4,06-03 00:00,동문동,0.0722246
4,06-03 01:00,동문동,0.07245475
4,06-03 02:00,동문동,0.070282415
4,06-03 03:00,동문동,0.06640805
4,06-03 04:00,동문동,0.06495299
4,06-03 05:00,동문동,0.06495299
4,06-03 06:00,동문동,0.06563401
4,06-03 07:00,동문동,0.06735045
4,06-03 08:00,동문동,0.06851606
4,06-03 09:00,동문동,0.06851417
4,06-03 10:00,동문동,0.06520601
4,06-03 11:00,동문동,0.06418511
4,06-03 12:00,동문동,0.062072847
4,06-03 13:00,동문동,0.060413674
4,06-03 14:00,동문동,0.059977952
4,06-03 15:00,동문동,0.059977952
4,06-03 16:00,동문동,0.0601772
4,06-03 17:00,동문동,0.061196897
4,06-03 18:00,동문동,0.063699536
4,06-03 19:00,동문동,0.06527352
4,06-03 20:00,동문동,0.067744814
4,06-03 21:00,동문동,0.06754507
4,06-03 22:00,동문동,0.06628637
4,06-03 23:00,동문동,0.0659477
4,06-04 00:00,동문동,0.0722246
4,06-04 01:00,동문동,0.07245475
4,06-04 02:00,동문동,0.070282415
4,06-04 03:00,동문동,0.06640805
4,06-04 04:00,동문동,0.06495299
4,06-04 05:00,동문동,0.06495299
4,06-04 06:00,동문동,0.06563401
4,06-04 07:00,동문동,0.06735045
4,06-04 08:00,동문동,0.06851606
4,06-04 09:00,동문동,0.06851417
4,06-04 10:00,동문동,0.06520601
4,06-04 11:00,동문동,0.06418511
4,06-04 12:00,동문동,0.062072847
4,06-04 13:00,동문동,0.060413674
4,06-04 14:00,동문동,0.059977952
4,06-04 15:00,동문동,0.059977952
4,06-04 16:00,동문동,0.0601772
4,06-04 17:00,동문동,0.061196897
4,06-04 18:00,동문동,0.063699536
4,06-04 19:00,동문동,0.06527352
4,06-04 20:00,동문동,0.067744814
4,06-04 21:00,동문동,0.06754507
4,06-04 22:00,동문동,0.06628637
4,06-04 23:00,동문동,0.0659477
4,06-07 00:00,동문동,0.0722246
4,06-07 01:00,동문동,0.07245475
4,06-07 02:00,동문동,0.070282415
4,06-07 03:00,동문동,0.06640805
4,06-07 04:00,동문동,0.06495299
4,06-07 05:00,동문동,0.06495299
4,06-07 06:00,동문동,0.06563401
4,06-07 07:00,동문동,0.06735045
4,06-07 08:00,동문동,0.06851606
4,06-07 09:00,동문동,0.06851417
4,06-07 10:00,동문동,0.06520601
4,06-07 11:00,동문동,0.06418511
4,06-07 12:00,동문동,0.062072847
4,06-07 13:00,동문동,0.060413674
4,06-07 14:00,동문동,0.059977952
4,06-07 15:00,동문동,0.059977952
4,06-07 16:00,동문동,0.0601772
4,06-07 17:00,동문동,0.061196897
4,06-07 18:00,동문동,0.063699536
4,06-07 19:00,동문동,0.06527352
4,06-07 20:00,동문동,0.067744814
4,06-07 21:00,동문동,0.06754507
4,06-07 22:00,동문동,0.06628637
4,06-07 23:00,동문동,0.0659477
4,06-08 00:00,동문동,0.0722246
4,06-08 01:00,동문동,0.07245475
4,06-08 02:00,동문동,0.070282415
4,06-08 03:00,동문동,0.06640805
4,06-08 04:00,동문동,0.06495299
4,06-08 05:00,동문동,0.06495299
4,06-08 06:00,동문동,0.06563401
4,06-08 07:00,동문동,0.06735045
4,06-08 08:00,동문동,0.06851606
4,06-08 09:00,동문동,0.06851417
4,06-08 10:00,동문동,0.06520601
4,06-08 11:00,동문동,0.06418511
4,06-08 12:00,동문동,0.062072847
4,06-08 13:00,동문동,0.060413674
4,06-08 14:00,동문동,0.059977952
4,06-08 15:00,동문동,0.059977952
4,06-08 16:00,동문동,0.0601772
4,06-08 17:00,동문동,0.061196897
4,06-08 18:00,동문동,0.063699536
4,06-08 19:00,동문동,0.06527352
4,06-08 20:00,동문동,0.067744814
4,06-08 21:00,동문동,0.06754507
4,06-08 22:00,동문동,0.06628637
4,06-08 23:00,동문동,0.0659477
4,06-09 00:00,동문동,0.0722246
4,06-09 01:00,동문동,0.07245475
4,06-09 02:00,동문동,0.070282415
4,06-09 03:00,동문동,0.06640805
4,06-09 04:00,동문동,0.06495299
4,06-09 05:00,동문동,0.06495299
4,06-09 06:00,동문동,0.06563401
4,06-09 07:00,동문동,0.06735045
4,06-09 08:00,동문동,0.06851606
4,06-09 09:00,동문동,0.06851417
4,06-09 10:00,동문동,0.06520601
4,06-09 11:00,동문동,0.06418511
4,06-09 12:00,동문동,0.062072847
4,06-09 13:00,동문동,0.060413674
4,06-09 14:00,동문동,0.059977952
4,06-09 15:00,동문동,0.059977952
4,06-09 16:00,동문동,0.0601772
4,06-09 17:00,동문동,0.061196897
4,06-09 18:00,동문동,0.063699536
4,06-09 19:00,동문동,0.06527352
4,06-09 20:00,동문동,0.067744814
4,06-09 21:00,동문동,0.06754507
4,06-09 22:00,동문동,0.06628637
4,06-09 23:00,동문동,0.0659477
4,06-12 00:00,동문동,0.0722246
4,06-12 01:00,동문동,0.07245475
4,06-12 02:00,동문동,0.070282415
4,06-12 03:00,동문동,0.06640805
4,06-12 04:00,동문동,0.06495299
4,06-12 05:00,동문동,0.06495299
4,06-12 06:00,동문동,0.06563401
4,06-12 07:00,동문동,0.06735045
4,06-12 08:00,동문동,0.06851606
4,06-12 09:00,동문동,0.06851417
4,06-12 10:00,동문동,0.06520601
4,06-12 11:00,동문동,0.06418511
4,06-12 12:00,동문동,0.062072847
4,06-12 13:00,동문동,0.060413674
4,06-12 14:00,동문동,0.059977952
4,06-12 15:00,동문동,0.059977952
4,06-12 16:00,동문동,0.0601772
4,06-12 17:00,동문동,0.061196897
4,06-12 18:00,동문동,0.063699536
4,06-12 19:00,동문동,0.06527352
4,06-12 20:00,동문동,0.067744814
4,06-12 21:00,동문동,0.06754507
4,06-12 22:00,동문동,0.06628637
4,06-12 23:00,동문동,0.0659477
4,06-13 00:00,동문동,0.0722246
4,06-13 01:00,동문동,0.07245475
4,06-13 02:00,동문동,0.070282415
4,06-13 03:00,동문동,0.06640805
4,06-13 04:00,동문동,0.06495299
4,06-13 05:00,동문동,0.06495299
4,06-13 06:00,동문동,0.06563401
4,06-13 07:00,동문동,0.06735045
4,06-13 08:00,동문동,0.06851606
4,06-13 09:00,동문동,0.06851417
4,06-13 10:00,동문동,0.06520601
4,06-13 11:00,동문동,0.06418511
4,06-13 12:00,동문동,0.062072847
4,06-13 13:00,동문동,0.060413674
4,06-13 14:00,동문동,0.059977952
4,06-13 15:00,동문동,0.059977952
4,06-13 16:00,동문동,0.0601772
4,06-13 17:00,동문동,0.061196897
4,06-13 18:00,동문동,0.063699536
4,06-13 19:00,동문동,0.06527352
4,06-13 20:00,동문동,0.067744814
4,06-13 21:00,동문동,0.06754507
4,06-13 22:00,동문동,0.06628637
4,06-13 23:00,동문동,0.0659477
4,06-14 00:00,동문동,0.0722246
4,06-14 01:00,동문동,0.07245475
4,06-14 02:00,동문동,0.070282415
4,06-14 03:00,동문동,0.06640805
4,06-14 04:00,동문동,0.06495299
4,06-14 05:00,동문동,0.06495299
4,06-14 06:00,동문동,0.06563401
4,06-14 07:00,동문동,0.06735045
4,06-14 08:00,동문동,0.06851606
4,06-14 09:00,동문동,0.06851417
4,06-14 10:00,동문동,0.06520601
4,06-14 11:00,동문동,0.06418511
4,06-14 12:00,동문동,0.062072847
4,06-14 13:00,동문동,0.060413674
4,06-14 14:00,동문동,0.059977952
4,06-14 15:00,동문동,0.059977952
4,06-14 16:00,동문동,0.0601772
4,06-14 17:00,동문동,0.061196897
4,06-14 18:00,동문동,0.063699536
4,06-14 19:00,동문동,0.06527352
4,06-14 20:00,동문동,0.067744814
4,06-14 21:00,동문동,0.06754507
4,06-14 22:00,동문동,0.06628637
4,06-14 23:00,동문동,0.0659477
4,06-17 00:00,동문동,0.0722246
4,06-17 01:00,동문동,0.07245475
4,06-17 02:00,동문동,0.070282415
4,06-17 03:00,동문동,0.06640805
4,06-17 04:00,동문동,0.06495299
4,06-17 05:00,동문동,0.06495299
4,06-17 06:00,동문동,0.06563401
4,06-17 07:00,동문동,0.06735045
4,06-17 08:00,동문동,0.06851606
4,06-17 09:00,동문동,0.06851417
4,06-17 10:00,동문동,0.06520601
4,06-17 11:00,동문동,0.06418511
4,06-17 12:00,동문동,0.062072847
4,06-17 13:00,동문동,0.060413674
4,06-17 14:00,동문동,0.059977952
4,06-17 15:00,동문동,0.059977952
4,06-17 16:00,동문동,0.0601772
4,06-17 17:00,동문동,0.061196897
4,06-17 18:00,동문동,0.063699536
4,06-17 19:00,동문동,0.06527352
4,06-17 20:00,동문동,0.067744814
4,06-17 21:00,동문동,0.06754507
4,06-17 22:00,동문동,0.06628637
4,06-17 23:00,동문동,0.0659477
4,06-18 00:00,동문동,0.0722246
4,06-18 01:00,동문동,0.07245475
4,06-18 02:00,동문동,0.070282415
4,06-18 03:00,동문동,0.06640805
4,06-18 04:00,동문동,0.06495299
4,06-18 05:00,동문동,0.06495299
4,06-18 06:00,동문동,0.06563401
4,06-18 07:00,동문동,0.06735045
4,06-18 08:00,동문동,0.06851606
4,06-18 09:00,동문동,0.06851417
4,06-18 10:00,동문동,0.06520601
4,06-18 11:00,동문동,0.06418511
4,06-18 12:00,동문동,0.062072847
4,06-18 13:00,동문동,0.060413674
4,06-18 14:00,동문동,0.059977952
4,06-18 15:00,동문동,0.059977952
4,06-18 16:00,동문동,0.0601772
4,06-18 17:00,동문동,0.061196897
4,06-18 18:00,동문동,0.063699536
4,06-18 19:00,동문동,0.06527352
4,06-18 20:00,동문동,0.067744814
4,06-18 21:00,동문동,0.06754507
4,06-18 22:00,동문동,0.06628637
4,06-18 23:00,동문동,0.0659477
4,06-19 00:00,동문동,0.0722246
4,06-19 01:00,동문동,0.07245475
4,06-19 02:00,동문동,0.070282415
4,06-19 03:00,동문동,0.06640805
4,06-19 04:00,동문동,0.06495299
4,06-19 05:00,동문동,0.06495299
4,06-19 06:00,동문동,0.06563401
4,06-19 07:00,동문동,0.06735045
4,06-19 08:00,동문동,0.06851606
4,06-19 09:00,동문동,0.06851417
4,06-19 10:00,동문동,0.06520601
4,06-19 11:00,동문동,0.06418511
4,06-19 12:00,동문동,0.062072847
4,06-19 13:00,동문동,0.060413674
4,06-19 14:00,동문동,0.059977952
4,06-19 15:00,동문동,0.059977952
4,06-19 16:00,동문동,0.0601772
4,06-19 17:00,동문동,0.061196897
4,06-19 18:00,동문동,0.063699536
4,06-19 19:00,동문동,0.06527352
4,06-19 20:00,동문동,0.067744814
4,06-19 21:00,동문동,0.06754507
4,06-19 22:00,동문동,0.06628637
4,06-19 23:00,동문동,0.0659477
4,06-22 00:00,동문동,0.0722246
4,06-22 01:00,동문동,0.07245475
4,06-22 02:00,동문동,0.070282415
4,06-22 03:00,동문동,0.06640805
4,06-22 04:00,동문동,0.06495299
4,06-22 05:00,동문동,0.06495299
4,06-22 06:00,동문동,0.06563401
4,06-22 07:00,동문동,0.06735045
4,06-22 08:00,동문동,0.06851606
4,06-22 09:00,동문동,0.06851417
4,06-22 10:00,동문동,0.06520601
4,06-22 11:00,동문동,0.06418511
4,06-22 12:00,동문동,0.062072847
4,06-22 13:00,동문동,0.060413674
4,06-22 14:00,동문동,0.059977952
4,06-22 15:00,동문동,0.059977952
4,06-22 16:00,동문동,0.0601772
4,06-22 17:00,동문동,0.061196897
4,06-22 18:00,동문동,0.063699536
4,06-22 19:00,동문동,0.06527352
4,06-22 20:00,동문동,0.067744814
4,06-22 21:00,동문동,0.06754507
4,06-22 22:00,동문동,0.06628637
4,06-22 23:00,동문동,0.0659477
4,06-23 00:00,동문동,0.0722246
4,06-23 01:00,동문동,0.07245475
4,06-23 02:00,동문동,0.070282415
4,06-23 03:00,동문동,0.06640805
4,06-23 04:00,동문동,0.06495299
4,06-23 05:00,동문동,0.06495299
4,06-23 06:00,동문동,0.06563401
4,06-23 07:00,동문동,0.06735045
4,06-23 08:00,동문동,0.06851606
4,06-23 09:00,동문동,0.06851417
4,06-23 10:00,동문동,0.06520601
4,06-23 11:00,동문동,0.06418511
4,06-23 12:00,동문동,0.062072847
4,06-23 13:00,동문동,0.060413674
4,06-23 14:00,동문동,0.059977952
4,06-23 15:00,동문동,0.059977952
4,06-23 16:00,동문동,0.0601772
4,06-23 17:00,동문동,0.061196897
4,06-23 18:00,동문동,0.063699536
4,06-23 19:00,동문동,0.06527352
4,06-23 20:00,동문동,0.067744814
4,06-23 21:00,동문동,0.06754507
4,06-23 22:00,동문동,0.06628637
4,06-23 23:00,동문동,0.0659477
4,06-24 00:00,동문동,0.0722246
4,06-24 01:00,동문동,0.07245475
4,06-24 02:00,동문동,0.070282415
4,06-24 03:00,동문동,0.06640805
4,06-24 04:00,동문동,0.06495299
4,06-24 05:00,동문동,0.06495299
4,06-24 06:00,동문동,0.06563401
4,06-24 07:00,동문동,0.06735045
4,06-24 08:00,동문동,0.06851606
4,06-24 09:00,동문동,0.06851417
4,06-24 10:00,동문동,0.06520601
4,06-24 11:00,동문동,0.06418511
4,06-24 12:00,동문동,0.062072847
4,06-24 13:00,동문동,0.060413674
4,06-24 14:00,동문동,0.059977952
4,06-24 15:00,동문동,0.059977952
4,06-24 16:00,동문동,0.0601772
4,06-24 17:00,동문동,0.061196897
4,06-24 18:00,동문동,0.063699536
4,06-24 19:00,동문동,0.06527352
4,06-24 20:00,동문동,0.067744814
4,06-24 21:00,동문동,0.06754507
4,06-24 22:00,동문동,0.06628637
4,06-24 23:00,동문동,0.0659477
4,06-27 00:00,동문동,0.0722246
4,06-27 01:00,동문동,0.07245475
4,06-27 02:00,동문동,0.070282415
4,06-27 03:00,동문동,0.06640805
4,06-27 04:00,동문동,0.06495299
4,06-27 05:00,동문동,0.06495299
4,06-27 06:00,동문동,0.06563401
4,06-27 07:00,동문동,0.06735045
4,06-27 08:00,동문동,0.06851606
4,06-27 09:00,동문동,0.06851417
4,06-27 10:00,동문동,0.06520601
4,06-27 11:00,동문동,0.06418511
4,06-27 12:00,동문동,0.062072847
4,06-27 13:00,동문동,0.060413674
4,06-27 14:00,동문동,0.059977952
4,06-27 15:00,동문동,0.059977952
4,06-27 16:00,동문동,0.0601772
4,06-27 17:00,동문동,0.061196897
4,06-27 18:00,동문동,0.063699536
4,06-27 19:00,동문동,0.06527352
4,06-27 20:00,동문동,0.067744814
4,06-27 21:00,동문동,0.06754507
4,06-27 22:00,동문동,0.06628637
4,06-27 23:00,동문동,0.0659477
4,06-28 00:00,동문동,0.0722246
4,06-28 01:00,동문동,0.07245475
4,06-28 02:00,동문동,0.070282415
4,06-28 03:00,동문동,0.06640805
4,06-28 04:00,동문동,0.06495299
4,06-28 05:00,동문동,0.06495299
4,06-28 06:00,동문동,0.06563401
4,06-28 07:00,동문동,0.06735045
4,06-28 08:00,동문동,0.06851606
4,06-28 09:00,동문동,0.06851417
4,06-28 10:00,동문동,0.06520601
4,06-28 11:00,동문동,0.06418511
4,06-28 12:00,동문동,0.062072847
4,06-28 13:00,동문동,0.060413674
4,06-28 14:00,동문동,0.059977952
4,06-28 15:00,동문동,0.059977952
4,06-28 16:00,동문동,0.0601772
4,06-28 17:00,동문동,0.061196897
4,06-28 18:00,동문동,0.063699536
4,06-28 19:00,동문동,0.06527352
4,06-28 20:00,동문동,0.067744814
4,06-28 21:00,동문동,0.06754507
4,06-28 22:00,동문동,0.06628637
4,06-28 23:00,동문동,0.0659477
4,06-29 00:00,동문동,0.0722246
4,06-29 01:00,동문동,0.07245475
4,06-29 02:00,동문동,0.070282415
4,06-29 03:00,동문동,0.06640805
4,06-29 04:00,동문동,0.06495299
4,06-29 05:00,동문동,0.06495299
4,06-29 06:00,동문동,0.06563401
4,06-29 07:00,동문동,0.06735045
4,06-29 08:00,동문동,0.06851606
4,06-29 09:00,동문동,0.06851417
4,06-29 10:00,동문동,0.06520601
4,06-29 11:00,동문동,0.06418511
4,06-29 12:00,동문동,0.062072847
4,06-29 13:00,동문동,0.060413674
4,06-29 14:00,동문동,0.059977952
4,06-29 15:00,동문동,0.059977952
4,06-29 16:00,동문동,0.0601772
4,06-29 17:00,동문동,0.061196897
4,06-29 18:00,동문동,0.063699536
4,06-29 19:00,동문동,0.06527352
4,06-29 20:00,동문동,0.067744814
4,06-29 21:00,동문동,0.06754507
4,06-29 22:00,동문동,0.06628637
4,06-29 23:00,동문동,0.0659477
4,07-02 00:00,동문동,0.053866915
4,07-02 01:00,동문동,0.054097064
4,07-02 02:00,동문동,0.051924724
4,07-02 03:00,동문동,0.04805032
4,07-02 04:00,동문동,0.04659528
4,07-02 05:00,동문동,0.04659528
4,07-02 06:00,동문동,0.047276314
4,07-02 07:00,동문동,0.048992768
4,07-02 08:00,동문동,0.052267175
4,07-02 09:00,동문동,0.05303231
4,07-02 10:00,동문동,0.049878757
4,07-02 11:00,동문동,0.04885786
4,07-02 12:00,동문동,0.046745583
4,07-02 13:00,동문동,0.04573333
4,07-02 14:00,동문동,0.045297608
4,07-02 15:00,동문동,0.045297608
4,07-02 16:00,동문동,0.045496855
4,07-02 17:00,동문동,0.046516553
4,07-02 18:00,동문동,0.049019177
4,07-02 19:00,동문동,0.050593182
4,07-02 20:00,동문동,0.05306446
4,07-02 21:00,동문동,0.05286471
4,07-02 22:00,동문동,0.05160602
4,07-02 23:00,동문동,0.05126735
4,07-03 00:00,동문동,0.053866915
4,07-03 01:00,동문동,0.054097064
4,07-03 02:00,동문동,0.051924724
4,07-03 03:00,동문동,0.04805032
4,07-03 04:00,동문동,0.04659528
4,07-03 05:00,동문동,0.04659528
4,07-03 06:00,동문동,0.047276314
4,07-03 07:00,동문동,0.048992768
4,07-03 08:00,동문동,0.052267175
4,07-03 09:00,동문동,0.05303231
4,07-03 10:00,동문동,0.049878757
4,07-03 11:00,동문동,0.04885786
4,07-03 12:00,동문동,0.046745583
4,07-03 13:00,동문동,0.04573333
4,07-03 14:00,동문동,0.045297608
4,07-03 15:00,동문동,0.045297608
4,07-03 16:00,동문동,0.045496855
4,07-03 17:00,동문동,0.046516553
4,07-03 18:00,동문동,0.049019177
4,07-03 19:00,동문동,0.050593182
4,07-03 20:00,동문동,0.05306446
4,07-03 21:00,동문동,0.05286471
4,07-03 22:00,동문동,0.05160602
4,07-03 23:00,동문동,0.05126735
4,07-04 00:00,동문동,0.053866915
4,07-04 01:00,동문동,0.054097064
4,07-04 02:00,동문동,0.051924724
4,07-04 03:00,동문동,0.04805032
4,07-04 04:00,동문동,0.04659528
4,07-04 05:00,동문동,0.04659528
4,07-04 06:00,동문동,0.047276314
4,07-04 07:00,동문동,0.048992768
4,07-04 08:00,동문동,0.052267175
4,07-04 09:00,동문동,0.05303231
4,07-04 10:00,동문동,0.049878757
4,07-04 11:00,동문동,0.04885786
4,07-04 12:00,동문동,0.046745583
4,07-04 13:00,동문동,0.04573333
4,07-04 14:00,동문동,0.045297608
4,07-04 15:00,동문동,0.045297608
4,07-04 16:00,동문동,0.045496855
4,07-04 17:00,동문동,0.046516553
4,07-04 18:00,동문동,0.049019177
4,07-04 19:00,동문동,0.050593182
4,07-04 20:00,동문동,0.05306446
4,07-04 21:00,동문동,0.05286471
4,07-04 22:00,동문동,0.05160602
4,07-04 23:00,동문동,0.05126735
4,07-07 00:00,동문동,0.053866915
4,07-07 01:00,동문동,0.054097064
4,07-07 02:00,동문동,0.051924724
4,07-07 03:00,동문동,0.04805032
4,07-07 04:00,동문동,0.04659528
4,07-07 05:00,동문동,0.04659528
4,07-07 06:00,동문동,0.047276314
4,07-07 07:00,동문동,0.048992768
4,07-07 08:00,동문동,0.052267175
4,07-07 09:00,동문동,0.05303231
4,07-07 10:00,동문동,0.049878757
4,07-07 11:00,동문동,0.04885786
4,07-07 12:00,동문동,0.046745583
4,07-07 13:00,동문동,0.04573333
4,07-07 14:00,동문동,0.045297608
4,07-07 15:00,동문동,0.045297608
4,07-07 16:00,동문동,0.045496855
4,07-07 17:00,동문동,0.046516553
4,07-07 18:00,동문동,0.049019177
4,07-07 19:00,동문동,0.050593182
4,07-07 20:00,동문동,0.05306446
4,07-07 21:00,동문동,0.05286471
4,07-07 22:00,동문동,0.05160602
4,07-07 23:00,동문동,0.05126735
4,07-08 00:00,동문동,0.053866915
4,07-08 01:00,동문동,0.054097064
4,07-08 02:00,동문동,0.051924724
4,07-08 03:00,동문동,0.04805032
4,07-08 04:00,동문동,0.04659528
4,07-08 05:00,동문동,0.04659528
4,07-08 06:00,동문동,0.047276314
4,07-08 07:00,동문동,0.048992768
4,07-08 08:00,동문동,0.052267175
4,07-08 09:00,동문동,0.05303231
4,07-08 10:00,동문동,0.049878757
4,07-08 11:00,동문동,0.04885786
4,07-08 12:00,동문동,0.046745583
4,07-08 13:00,동문동,0.04573333
4,07-08 14:00,동문동,0.045297608
4,07-08 15:00,동문동,0.045297608
4,07-08 16:00,동문동,0.045496855
4,07-08 17:00,동문동,0.046516553
4,07-08 18:00,동문동,0.049019177
4,07-08 19:00,동문동,0.050593182
4,07-08 20:00,동문동,0.05306446
4,07-08 21:00,동문동,0.05286471
4,07-08 22:00,동문동,0.05160602
4,07-08 23:00,동문동,0.05126735
4,07-09 00:00,동문동,0.053866915
4,07-09 01:00,동문동,0.054097064
4,07-09 02:00,동문동,0.051924724
4,07-09 03:00,동문동,0.04805032
4,07-09 04:00,동문동,0.04659528
4,07-09 05:00,동문동,0.04659528
4,07-09 06:00,동문동,0.047276314
4,07-09 07:00,동문동,0.048992768
4,07-09 08:00,동문동,0.052267175
4,07-09 09:00,동문동,0.05303231
4,07-09 10:00,동문동,0.049878757
4,07-09 11:00,동문동,0.04885786
4,07-09 12:00,동문동,0.046745583
4,07-09 13:00,동문동,0.04573333
4,07-09 14:00,동문동,0.045297608
4,07-09 15:00,동문동,0.045297608
4,07-09 16:00,동문동,0.045496855
4,07-09 17:00,동문동,0.046516553
4,07-09 18:00,동문동,0.049019177
4,07-09 19:00,동문동,0.050593182
4,07-09 20:00,동문동,0.05306446
4,07-09 21:00,동문동,0.05286471
4,07-09 22:00,동문동,0.05160602
4,07-09 23:00,동문동,0.05126735
4,07-12 00:00,동문동,0.053866915
4,07-12 01:00,동문동,0.054097064
4,07-12 02:00,동문동,0.051924724
4,07-12 03:00,동문동,0.04805032
4,07-12 04:00,동문동,0.04659528
4,07-12 05:00,동문동,0.04659528
4,07-12 06:00,동문동,0.047276314
4,07-12 07:00,동문동,0.048992768
4,07-12 08:00,동문동,0.052267175
4,07-12 09:00,동문동,0.05303231
4,07-12 10:00,동문동,0.049878757
4,07-12 11:00,동문동,0.04885786
4,07-12 12:00,동문동,0.046745583
4,07-12 13:00,동문동,0.04573333
4,07-12 14:00,동문동,0.045297608
4,07-12 15:00,동문동,0.045297608
4,07-12 16:00,동문동,0.045496855
4,07-12 17:00,동문동,0.046516553
4,07-12 18:00,동문동,0.049019177
4,07-12 19:00,동문동,0.050593182
4,07-12 20:00,동문동,0.05306446
4,07-12 21:00,동문동,0.05286471
4,07-12 22:00,동문동,0.05160602
4,07-12 23:00,동문동,0.05126735
4,07-13 00:00,동문동,0.053866915
4,07-13 01:00,동문동,0.054097064
4,07-13 02:00,동문동,0.051924724
4,07-13 03:00,동문동,0.04805032
4,07-13 04:00,동문동,0.04659528
4,07-13 05:00,동문동,0.04659528
4,07-13 06:00,동문동,0.047276314
4,07-13 07:00,동문동,0.048992768
4,07-13 08:00,동문동,0.052267175
4,07-13 09:00,동문동,0.05303231
4,07-13 10:00,동문동,0.049878757
4,07-13 11:00,동문동,0.04885786
4,07-13 12:00,동문동,0.046745583
4,07-13 13:00,동문동,0.04573333
4,07-13 14:00,동문동,0.045297608
4,07-13 15:00,동문동,0.045297608
4,07-13 16:00,동문동,0.045496855
4,07-13 17:00,동문동,0.046516553
4,07-13 18:00,동문동,0.049019177
4,07-13 19:00,동문동,0.050593182
4,07-13 20:00,동문동,0.05306446
4,07-13 21:00,동문동,0.05286471
4,07-13 22:00,동문동,0.05160602
4,07-13 23:00,동문동,0.05126735
4,07-14 00:00,동문동,0.053866915
4,07-14 01:00,동문동,0.054097064
4,07-14 02:00,동문동,0.051924724
4,07-14 03:00,동문동,0.04805032
4,07-14 04:00,동문동,0.04659528
4,07-14 05:00,동문동,0.04659528
4,07-14 06:00,동문동,0.047276314
4,07-14 07:00,동문동,0.048992768
