ID,Calories_Burned
TEST_1270,91.32
TEST_1271,230.2
TEST_1272,224.8
TEST_1273,18.64
TEST_1274,100.04
TEST_1275,10.73
TEST_1276,126.45
TEST_1277,20.87
TEST_1278,39.64
TEST_1279,85.02
TEST_1280,45.37
TEST_1281,11.72
TEST_1282,19.62
TEST_1283,170.94
TEST_1284,153.06
TEST_1285,53.92
TEST_1286,112.17
TEST_1287,182.59
TEST_1288,38.79
TEST_1289,58.76
TEST_1290,97.15
TEST_1291,160.43
TEST_1292,19.32
TEST_1293,183.04
TEST_1294,7.37
TEST_1295,148.87
TEST_1296,49.31
TEST_1297,33.96
TEST_1298,180.81
TEST_1299,30.68
TEST_1300,53.39
TEST_1301,207.07
TEST_1302,78.95
TEST_1303,109.62
TEST_1304,149.91
TEST_1305,97.07
TEST_1306,255.17
TEST_1307,70.0
TEST_1308,189.28
TEST_1309,72.08
TEST_1310,118.17
TEST_1311,138.97
TEST_1312,37.24
TEST_1313,8.0
TEST_1314,51.48
TEST_1315,68.01
TEST_1316,14.22
TEST_1317,61.97
TEST_1318,10.29
TEST_1319,152.62
TEST_1320,13.45
TEST_1321,14.66
TEST_1322,98.59
TEST_1323,180.5
TEST_1324,126.36
TEST_1325,75.64
TEST_1326,151.99
TEST_1327,74.34
TEST_1328,2.86
TEST_1329,83.08
TEST_1330,254.97
TEST_1331,100.56
TEST_1332,153.64
TEST_1333,148.19
TEST_1334,18.2
TEST_1335,193.77
TEST_1336,38.66
TEST_1337,97.36
TEST_1338,121.25
TEST_1339,14.86
TEST_1340,8.11
TEST_1341,116.38
TEST_1342,50.24
TEST_1343,58.86
TEST_1344,81.55
TEST_1345,23.25
TEST_1346,183.56
TEST_1347,152.08
TEST_1348,63.79
TEST_1349,62.43
TEST_1350,96.15
TEST_1351,13.43
TEST_1352,28.32
TEST_1353,256.08
TEST_1354,122.93
TEST_1355,152.95
TEST_1356,148.14
TEST_1357,182.26
TEST_1358,65.52
TEST_1359,14.05
TEST_1360,90.58
TEST_1361,170.42
TEST_1362,182.54
TEST_1363,7.08
TEST_1364,57.63
TEST_1365,78.48
TEST_1366,8.4
TEST_1367,125.86
TEST_1368,109.42
TEST_1369,104.2
TEST_1370,174.47
TEST_1371,105.98
TEST_1372,136.84
TEST_1373,40.88
TEST_1374,71.84
TEST_1375,81.14
TEST_1376,141.47
TEST_1377,31.63
TEST_1378,45.94
TEST_1379,150.07
TEST_1380,145.05
TEST_1381,16.09
TEST_1382,30.54
TEST_1383,32.41
TEST_1384,141.13
TEST_1385,46.27
TEST_1386,31.14
TEST_1387,65.3
TEST_1388,62.68
TEST_1389,103.06
TEST_1390,12.64
TEST_1391,65.21
TEST_1392,128.57
TEST_1393,83.81
TEST_1394,162.68
TEST_1395,41.58
TEST_1396,208.55
TEST_1397,97.37
TEST_1398,97.55
TEST_1399,21.11
TEST_1400,140.27
TEST_1401,113.61
TEST_1402,217.55
TEST_1403,62.5
TEST_1404,40.09
TEST_1405,180.32
TEST_1406,114.52
TEST_1407,96.1
TEST_1408,17.73
TEST_1409,37.65
TEST_1410,131.82
TEST_1411,44.23
TEST_1412,59.99
TEST_1413,122.08
TEST_1414,141.89
TEST_1415,25.91
TEST_1416,193.96
TEST_1417,99.87
TEST_1418,255.83
TEST_1419,87.65
TEST_1420,166.15
TEST_1421,219.12
TEST_1422,75.99
TEST_1423,132.08
TEST_1424,11.8
TEST_1425,32.03
TEST_1426,152.25
TEST_1427,147.11
TEST_1428,123.46
TEST_1429,111.64
TEST_1430,130.66
TEST_1431,30.35
TEST_1432,26.58
TEST_1433,140.95
TEST_1434,29.62
TEST_1435,19.4
TEST_1436,6.05
TEST_1437,105.84
TEST_1438,79.55
TEST_1439,42.41
TEST_1440,143.95
TEST_1441,35.2
TEST_1442,20.23
TEST_1443,7.42
TEST_1444,135.88
TEST_1445,41.69
TEST_1446,165.87
TEST_1447,147.17
TEST_1448,45.11
TEST_1449,69.58
TEST_1450,49.76
TEST_1451,14.37
TEST_1452,66.54
TEST_1453,200.86
TEST_1454,21.09
TEST_1455,35.16
TEST_1456,131.07
TEST_1457,106.43
TEST_1458,213.86
TEST_1459,42.67
TEST_1460,23.1
TEST_1461,24.35
TEST_1462,118.5
TEST_1463,243.01
TEST_1464,62.16
TEST_1465,158.23
TEST_1466,147.64
TEST_1467,19.55
TEST_1468,66.61
TEST_1469,170.54
TEST_1470,172.8
TEST_1471,44.79
TEST_1472,221.39
TEST_1473,2.66
TEST_1474,173.13
TEST_1475,19.46
TEST_1476,100.61
TEST_1477,218.29
TEST_1478,30.04
TEST_1479,101.93
TEST_1480,141.12
TEST_1481,93.36
TEST_1482,50.66
TEST_1483,79.13
TEST_1484,116.46
TEST_1485,10.42
TEST_1486,59.43
TEST_1487,191.8
TEST_1488,50.89
TEST_1489,32.5
TEST_1490,140.54
TEST_1491,77.14
TEST_1492,3.96
TEST_1493,201.9
TEST_1494,138.52
TEST_1495,27.03
TEST_1496,193.1
TEST_1497,55.67
TEST_1498,130.35
TEST_1499,133.22
TEST_1500,193.59
TEST_1501,72.03
TEST_1502,14.44
TEST_1503,49.66
TEST_1504,112.57
TEST_1505,116.88
TEST_1506,176.62
TEST_1507,107.52
TEST_1508,20.11
TEST_1509,18.39
TEST_1510,171.35
TEST_1511,99.45
TEST_1512,7.36
TEST_1513,52.19
TEST_1514,173.58
TEST_1515,19.79
TEST_1516,56.18
TEST_1517,223.3
TEST_1518,84.58
TEST_1519,6.61
TEST_1520,198.33
TEST_1521,53.96
TEST_1522,162.09
TEST_1523,65.72
TEST_1524,186.92
TEST_1525,36.17
TEST_1526,3.27
TEST_1527,25.63
TEST_1528,7.26
TEST_1529,88.41
TEST_1530,98.29
TEST_1531,35.29
TEST_1532,106.11
TEST_1533,164.16
TEST_1534,38.16
TEST_1535,47.23
TEST_1536,4.02
TEST_1537,40.81
TEST_1538,142.57
TEST_1539,130.68
TEST_1540,29.49
TEST_1541,218.7
TEST_1542,174.61
TEST_1543,160.14
TEST_1544,25.44
TEST_1545,173.47
TEST_1546,49.87
TEST_1547,69.38
TEST_1548,74.69
TEST_1549,42.97
TEST_1550,115.03
TEST_1551,211.37
TEST_1552,257.91
TEST_1553,11.47
TEST_1554,71.81
TEST_1555,154.17
TEST_1556,10.55
TEST_1557,115.82
TEST_1558,59.35
TEST_1559,148.69
TEST_1560,149.7
TEST_1561,72.56
TEST_1562,102.51
TEST_1563,99.07
TEST_1564,15.09
TEST_1565,169.76
TEST_1566,83.57
TEST_1567,48.54
TEST_1568,24.17
TEST_1569,105.9
TEST_1570,193.49
TEST_1571,68.58
TEST_1572,26.71
TEST_1573,86.94
TEST_1574,28.21
TEST_1575,23.23
TEST_1576,191.75
TEST_1577,101.87
TEST_1578,52.82
TEST_1579,172.85
TEST_1580,41.98
TEST_1581,20.55
TEST_1582,19.44
TEST_1583,142.99
TEST_1584,100.33
TEST_1585,128.57
TEST_1586,9.88
TEST_1587,76.06
TEST_1588,104.53
TEST_1589,27.06
TEST_1590,162.91
TEST_1591,98.02
TEST_1592,20.61
TEST_1593,94.06
TEST_1594,16.72
TEST_1595,78.0
TEST_1596,82.64
TEST_1597,25.69
TEST_1598,136.67
TEST_1599,204.41
TEST_1600,157.98
TEST_1601,204.06
TEST_1602,147.58
TEST_1603,2.47
TEST_1604,43.95
TEST_1605,169.6
TEST_1606,169.82
TEST_1607,94.37
TEST_1608,72.11
TEST_1609,55.66
TEST_1610,60.32
TEST_1611,90.5
TEST_1612,133.85
TEST_1613,7.44
TEST_1614,10.56
TEST_1615,32.03
TEST_1616,10.06
TEST_1617,31.09
TEST_1618,182.7
TEST_1619,109.52
TEST_1620,7.84
TEST_1621,197.23
TEST_1622,121.38
TEST_1623,94.37
TEST_1624,139.75
TEST_1625,55.3
TEST_1626,103.26
TEST_1627,225.15
TEST_1628,65.55
TEST_1629,88.21
TEST_1630,221.8
TEST_1631,19.18
TEST_1632,10.19
TEST_1633,4.06
TEST_1634,121.64
TEST_1635,111.99
TEST_1636,117.7
TEST_1637,3.1
TEST_1638,115.56
TEST_1639,149.65
TEST_1640,154.97
TEST_1641,169.9
TEST_1642,52.3
TEST_1643,136.74
TEST_1644,164.27
TEST_1645,26.8
TEST_1646,40.98
TEST_1647,134.1
TEST_1648,51.1
TEST_1649,183.07
TEST_1650,189.65
TEST_1651,145.95
TEST_1652,15.31
TEST_1653,119.87
TEST_1654,214.36
TEST_1655,197.86
TEST_1656,70.92
TEST_1657,5.97
TEST_1658,16.29
TEST_1659,57.65
TEST_1660,14.47
TEST_1661,211.88
TEST_1662,54.91
TEST_1663,33.24
TEST_1664,104.63
TEST_1665,81.76
TEST_1666,25.42
TEST_1667,112.0
TEST_1668,58.39
TEST_1669,128.09
TEST_1670,16.99
TEST_1671,176.3
TEST_1672,20.85
TEST_1673,36.49
TEST_1674,28.76
TEST_1675,35.22
TEST_1676,63.12
TEST_1677,117.97
TEST_1678,43.9
TEST_1679,91.47
TEST_1680,3.98
TEST_1681,50.24
TEST_1682,68.55
TEST_1683,147.15
TEST_1684,2.74
TEST_1685,32.37
TEST_1686,52.13
TEST_1687,19.91
TEST_1688,60.18
TEST_1689,78.56
TEST_1690,109.44
TEST_1691,185.36
TEST_1692,7.09
TEST_1693,49.7
TEST_1694,74.29
TEST_1695,123.5
TEST_1696,145.77
TEST_1697,24.82
TEST_1698,71.75
TEST_1699,130.59
TEST_1700,36.5
TEST_1701,36.17
TEST_1702,117.2
TEST_1703,15.02
TEST_1704,15.02
TEST_1705,77.06
TEST_1706,140.29
TEST_1707,5.98
TEST_1708,56.75
TEST_1709,175.94
TEST_1710,207.78
TEST_1711,27.48
TEST_1712,36.16
TEST_1713,21.27
TEST_1714,29.11
TEST_1715,84.61
TEST_1716,115.21
TEST_1717,117.02
TEST_1718,111.67
TEST_1719,186.87
TEST_1720,109.85
TEST_1721,15.62
TEST_1722,21.97
TEST_1723,202.47
TEST_1724,96.54
TEST_1725,26.11
TEST_1726,4.35
TEST_1727,48.06
TEST_1728,174.95
TEST_1729,107.62
TEST_1730,13.36
TEST_1731,109.19
TEST_1732,57.19
TEST_1733,29.86
TEST_1734,86.2
TEST_1735,25.02
TEST_1736,94.92
TEST_1737,62.42
TEST_1738,5.99
TEST_1739,228.93
TEST_1740,11.34
TEST_1741,239.7
TEST_1742,35.65
TEST_1743,153.44
TEST_1744,167.92
TEST_1745,127.93
TEST_1746,26.9
TEST_1747,123.1
TEST_1748,129.12
TEST_1749,176.22
TEST_1750,14.96
TEST_1751,12.77
TEST_1752,171.8
TEST_1753,192.26
TEST_1754,82.03
TEST_1755,34.92
TEST_1756,139.65
TEST_1757,117.18
TEST_1758,145.98
TEST_1759,7.85
TEST_1760,181.32
TEST_1761,159.21
TEST_1762,55.28
TEST_1763,162.16
TEST_1764,120.7
TEST_1765,97.25
TEST_1766,12.02
TEST_1767,22.09
TEST_1768,192.66
TEST_1769,18.04
TEST_1770,44.77
TEST_1771,147.76
TEST_1772,109.87
TEST_1773,162.36
TEST_1774,4.02
TEST_1775,120.24
TEST_1776,180.44
TEST_1777,50.7
TEST_1778,184.66
TEST_1779,49.34
TEST_1780,11.64
TEST_1781,21.38
TEST_1782,46.27
TEST_1783,179.25
TEST_1784,93.14
TEST_1785,25.2
TEST_1786,77.32
TEST_1787,12.69
TEST_1788,176.34
TEST_1789,199.88
TEST_1790,78.95
TEST_1791,33.46
TEST_1792,172.48
TEST_1793,176.29
TEST_1794,165.44
TEST_1795,39.33
TEST_1796,52.47
TEST_1797,34.57
TEST_1798,115.4
TEST_1799,201.78
TEST_1800,21.37
TEST_1801,13.4
TEST_1802,86.35
TEST_1803,120.85
TEST_1804,3.21
TEST_1805,24.35
TEST_1806,6.93
TEST_1807,50.45
TEST_1808,14.91
TEST_1809,203.18
TEST_1810,65.07
TEST_1811,179.34
TEST_1812,22.59
TEST_1813,8.09
TEST_1814,22.53
TEST_1815,27.6
TEST_1816,30.94
TEST_1817,177.63
TEST_1818,118.22
TEST_1819,121.51
TEST_1820,148.81
TEST_1821,168.66
TEST_1822,55.37
TEST_1823,175.95
TEST_1824,262.94
TEST_1825,164.12
TEST_1826,70.23
TEST_1827,211.09
TEST_1828,20.36
TEST_1829,185.63
TEST_1830,47.09
TEST_1831,16.04
TEST_1832,27.54
TEST_1833,52.42
TEST_1834,100.07
TEST_1835,201.17
TEST_1836,20.76
TEST_1837,118.58
TEST_1838,33.94
TEST_1839,30.17
TEST_1840,74.97
TEST_1841,68.37
TEST_1842,202.65
TEST_1843,65.2
TEST_1844,11.6
TEST_1845,60.74
TEST_1846,131.25
TEST_1847,86.14
TEST_1848,182.02
TEST_1849,81.0
TEST_1850,9.16
TEST_1851,62.98
TEST_1852,168.91
TEST_1853,24.79
TEST_1854,119.38
TEST_1855,26.36
TEST_1856,50.47
TEST_1857,21.58
TEST_1858,81.8
TEST_1859,161.91
TEST_1860,109.09
TEST_1861,5.79
TEST_1862,196.35
TEST_1863,109.39
TEST_1864,38.41
TEST_1865,7.61
TEST_1866,122.17
TEST_1867,96.57
TEST_1868,12.87
TEST_1869,10.93
TEST_1870,199.09
TEST_1871,165.15
TEST_1872,174.77
TEST_1873,12.92
TEST_1874,99.08
TEST_1875,85.03
TEST_1876,30.02
TEST_1877,44.44
TEST_1878,147.4
TEST_1879,59.75
TEST_1880,183.87
TEST_1881,166.27
TEST_1882,108.68
TEST_1883,110.22
TEST_1884,92.43
TEST_1885,149.94
TEST_1886,11.75
TEST_1887,99.2
TEST_1888,202.78
TEST_1889,118.07
TEST_1890,185.67
TEST_1891,29.99
TEST_1892,119.18
TEST_1893,83.02
TEST_1894,135.46
TEST_1895,178.99
TEST_1896,51.62
TEST_1897,127.41
TEST_1898,74.38
TEST_1899,104.66
TEST_1900,219.53
TEST_1901,145.44
TEST_1902,154.24
TEST_1903,51.33
TEST_1904,13.18
TEST_1905,12.96
TEST_1906,22.16
TEST_1907,161.23
TEST_1908,26.19
TEST_1909,27.58
TEST_1910,183.97
TEST_1911,60.35
TEST_1912,18.7
TEST_1913,65.41
TEST_1914,8.01
TEST_1915,60.32
TEST_1916,137.14
TEST_1917,119.63
TEST_1918,41.28
TEST_1919,132.13
TEST_1920,82.46
TEST_1921,209.1
TEST_1922,168.44
TEST_1923,206.66
TEST_1924,164.63
TEST_1925,166.06
TEST_1926,13.33
TEST_1927,57.73
TEST_1928,20.67
TEST_1929,137.35
TEST_1930,173.35
TEST_1931,157.93
TEST_1932,168.76
TEST_1933,10.01
TEST_1934,103.64
TEST_1935,3.88
TEST_1936,102.45
TEST_1937,144.95
TEST_1938,104.44
TEST_1939,26.27
TEST_1940,150.5
TEST_1941,124.87
TEST_1942,18.18
TEST_1943,42.06
TEST_1944,123.69
TEST_1945,31.87
TEST_1946,35.75
TEST_1947,191.69
TEST_1948,26.73
TEST_1949,68.19
TEST_1950,54.94
TEST_1951,92.45
TEST_1952,190.88
TEST_1953,46.57
TEST_1954,31.31
TEST_1955,93.46
TEST_1956,222.16
TEST_1957,61.64
TEST_1958,15.22
TEST_1959,84.05
TEST_1960,54.33
TEST_1961,40.88
TEST_1962,64.69
TEST_1963,152.07
TEST_1964,18.36
TEST_1965,19.68
TEST_1966,26.19
TEST_1967,19.09
TEST_1968,201.33
TEST_1969,17.27
TEST_1970,90.2
TEST_1971,213.3
TEST_1972,24.16
TEST_1973,169.6
TEST_1974,31.55
TEST_1975,10.9
TEST_1976,181.53
TEST_1977,144.44
TEST_1978,16.98
TEST_1979,57.58
TEST_1980,153.92
TEST_1981,77.55
TEST_1982,160.68
TEST_1983,207.24
TEST_1984,51.39
TEST_1985,235.51
TEST_1986,129.57
TEST_1987,10.98
TEST_1988,35.82
TEST_1989,72.62
TEST_1990,87.98
TEST_1991,30.05
TEST_1992,33.98
TEST_1993,30.54
TEST_1994,48.52
TEST_1995,161.06
TEST_1996,136.07
TEST_1997,135.82
TEST_1998,86.87
TEST_1999,126.32
TEST_2000,19.55
TEST_2001,162.98
TEST_2002,76.53
TEST_2003,47.34
TEST_2004,28.23
TEST_2005,158.56
TEST_2006,12.31
TEST_2007,22.25
TEST_2008,204.94
TEST_2009,150.93
TEST_2010,59.24
TEST_2011,245.69
TEST_2012,181.95
TEST_2013,53.59
TEST_2014,48.0
TEST_2015,94.02
TEST_2016,162.79
TEST_2017,160.48
TEST_2018,49.78
TEST_2019,82.94
TEST_2020,89.96
TEST_2021,59.51
TEST_2022,154.23
TEST_2023,85.92
TEST_2024,28.59
TEST_2025,159.98
TEST_2026,145.78
TEST_2027,195.03
TEST_2028,78.04
TEST_2029,66.73
TEST_2030,15.42
TEST_2031,25.75
TEST_2032,73.86
TEST_2033,7.15
TEST_2034,104.78
TEST_2035,17.76
TEST_2036,3.44
TEST_2037,78.71
TEST_2038,17.79
TEST_2039,52.78
TEST_2040,219.81
TEST_2041,5.5
TEST_2042,41.51
TEST_2043,18.22
TEST_2044,85.94
TEST_2045,93.15
TEST_2046,36.04
TEST_2047,84.95
TEST_2048,23.72
TEST_2049,240.25
TEST_2050,107.13
TEST_2051,12.95
TEST_2052,110.69
TEST_2053,22.88
TEST_2054,110.15
TEST_2055,57.24
TEST_2056,99.83
TEST_2057,142.43
TEST_2058,100.95
TEST_2059,143.38
TEST_2060,42.73
TEST_2061,174.59
TEST_2062,217.28
TEST_2063,177.79
TEST_2064,163.03
TEST_2065,27.55
TEST_2066,30.68
TEST_2067,72.82
TEST_2068,33.54
TEST_2069,139.57
TEST_2070,49.36
TEST_2071,108.51
TEST_2072,124.43
TEST_2073,78.93
TEST_2074,156.51
TEST_2075,144.65
TEST_2076,78.03
TEST_2077,108.69
TEST_2078,71.4
TEST_2079,154.81
TEST_2080,99.83
TEST_2081,88.61
TEST_2082,78.44
TEST_2083,57.76
TEST_2084,106.06
TEST_2085,205.39
TEST_2086,175.85
TEST_2087,19.53
TEST_2088,33.84
TEST_2089,24.69
TEST_2090,112.92
TEST_2091,28.36
TEST_2092,6.64
TEST_2093,238.5
TEST_2094,85.33
TEST_2095,20.78
TEST_2096,94.95
TEST_2097,87.13
TEST_2098,32.25
TEST_2099,13.03
TEST_2100,69.33
TEST_2101,79.1
TEST_2102,12.36
TEST_2103,48.73
TEST_2104,21.25
TEST_2105,201.29
TEST_2106,3.74
TEST_2107,115.77
TEST_2108,111.9
TEST_2109,30.64
TEST_2110,78.17
TEST_2111,14.11
TEST_2112,177.56
TEST_2113,67.12
TEST_2114,34.37
TEST_2115,103.34
TEST_2116,194.34
TEST_2117,203.98
TEST_2118,32.05
TEST_2119,105.49
TEST_2120,57.65
TEST_2121,105.39
TEST_2122,23.13
TEST_2123,42.5
TEST_2124,147.91
TEST_2125,115.8
TEST_2126,54.3
TEST_2127,112.43
TEST_2128,32.9
TEST_2129,4.1
TEST_2130,157.95
TEST_2131,231.66
TEST_2132,61.01
TEST_2133,14.55
TEST_2134,5.94
TEST_2135,109.71
TEST_2136,238.14
TEST_2137,76.26
TEST_2138,127.87
TEST_2139,3.39
TEST_2140,74.2
TEST_2141,70.68
TEST_2142,2.03
TEST_2143,14.46
TEST_2144,65.0
TEST_2145,190.04
TEST_2146,99.86
TEST_2147,211.3
TEST_2148,100.19
TEST_2149,5.55
TEST_2150,224.93
TEST_2151,139.6
TEST_2152,221.7
TEST_2153,22.66
TEST_2154,52.19
TEST_2155,192.86
TEST_2156,6.05
TEST_2157,145.62
TEST_2158,10.96
TEST_2159,131.85
TEST_2160,53.26
TEST_2161,150.27
TEST_2162,87.17
TEST_2163,45.15
TEST_2164,28.53
TEST_2165,68.68
TEST_2166,67.58
TEST_2167,71.07
TEST_2168,11.47
TEST_2169,49.0
TEST_2170,151.27
TEST_2171,211.9
TEST_2172,11.68
TEST_2173,102.91
TEST_2174,155.83
TEST_2175,35.74
TEST_2176,24.68
TEST_2177,93.9
TEST_2178,166.87
TEST_2179,121.56
TEST_2180,4.34
TEST_2181,97.26
TEST_2182,103.8
TEST_2183,96.71
TEST_2184,9.45
TEST_2185,147.62
TEST_2186,203.42
TEST_2187,6.57
TEST_2188,75.07
TEST_2189,161.85
TEST_2190,93.31
TEST_2191,192.15
TEST_2192,153.56
TEST_2193,14.87
TEST_2194,134.64
TEST_2195,27.12
TEST_2196,116.7
TEST_2197,154.67
TEST_2198,90.95
TEST_2199,132.45
TEST_2200,30.95
TEST_2201,113.25
TEST_2202,187.65
TEST_2203,114.11
TEST_2204,21.89
TEST_2205,107.7
TEST_2206,204.96
TEST_2207,157.58
TEST_2208,59.12
TEST_2209,71.47
TEST_2210,91.46
TEST_2211,51.66
TEST_2212,54.07
TEST_2213,143.56
TEST_2214,130.58
TEST_2215,125.15
TEST_2216,57.83
TEST_2217,70.02
TEST_2218,175.08
TEST_2219,18.21
TEST_2220,149.26
TEST_2221,124.37
TEST_2222,123.55
TEST_2223,38.42
TEST_2224,48.96
TEST_2225,20.46
TEST_2226,66.35
TEST_2227,49.09
TEST_2228,174.36
TEST_2229,12.14
TEST_2230,119.82
TEST_2231,66.87
TEST_2232,178.3
TEST_2233,105.77
TEST_2234,39.11
TEST_2235,68.25
TEST_2236,111.96
TEST_2237,108.01
TEST_2238,171.47
TEST_2239,198.04
TEST_2240,62.58
TEST_2241,81.72
TEST_2242,63.86
TEST_2243,47.14
TEST_2244,79.82
TEST_2245,41.84
TEST_2246,13.2
TEST_2247,130.36
TEST_2248,164.63
TEST_2249,31.52
TEST_2250,147.43
TEST_2251,147.31
TEST_2252,126.69
TEST_2253,207.27
TEST_2254,19.57
TEST_2255,13.04
TEST_2256,15.71
TEST_2257,23.35
TEST_2258,96.69
TEST_2259,92.98
TEST_2260,194.24
TEST_2261,37.84
TEST_2262,129.17
TEST_2263,17.79
TEST_2264,45.63
TEST_2265,15.97
TEST_2266,125.58
TEST_2267,6.41
TEST_2268,196.36
TEST_2269,19.72
TEST_2270,107.83
TEST_2271,215.4
TEST_2272,13.13
TEST_2273,98.07
TEST_2274,152.58
TEST_2275,56.49
TEST_2276,110.95
TEST_2277,180.38
TEST_2278,143.37
TEST_2279,95.54
TEST_2280,183.11
TEST_2281,179.79
TEST_2282,37.98
TEST_2283,66.43
TEST_2284,54.31
TEST_2285,91.47
TEST_2286,65.92
TEST_2287,174.89
TEST_2288,183.0
TEST_2289,94.03
TEST_2290,21.45
TEST_2291,47.03
TEST_2292,106.05
TEST_2293,53.3
TEST_2294,180.99
TEST_2295,20.48
TEST_2296,194.97
TEST_2297,40.46
TEST_2298,202.5
TEST_2299,5.67
TEST_2300,53.73
TEST_2301,29.75
TEST_2302,131.76
TEST_2303,164.42
TEST_2304,42.9
TEST_2305,46.66
TEST_2306,163.95
TEST_2307,83.21
TEST_2308,154.75
TEST_2309,27.62
TEST_2310,29.43
TEST_2311,125.09
TEST_2312,172.39
TEST_2313,56.53
TEST_2314,34.04
TEST_2315,173.29
TEST_2316,28.1
TEST_2317,201.81
TEST_2318,110.16
TEST_2319,20.53
TEST_2320,152.57
TEST_2321,104.32
TEST_2322,137.28
TEST_2323,130.15
TEST_2324,160.09
TEST_2325,151.71
TEST_2326,60.77
TEST_2327,156.13
TEST_2328,131.56
TEST_2329,169.33
TEST_2330,13.58
TEST_2331,164.01
TEST_2332,23.68
TEST_2333,90.75
TEST_2334,12.7
TEST_2335,206.96
TEST_2336,42.02
TEST_2337,49.48
TEST_2338,102.05
TEST_2339,13.02
TEST_2340,45.1
TEST_2341,100.68
TEST_2342,96.57
TEST_2343,66.28
TEST_2344,92.36
TEST_2345,178.87
TEST_2346,23.03
TEST_2347,39.1
TEST_2348,202.89
TEST_2349,118.66
TEST_2350,104.63
TEST_2351,230.47
TEST_2352,132.06
TEST_2353,169.73
TEST_2354,176.64
TEST_2355,16.87
TEST_2356,125.13
TEST_2357,51.79
TEST_2358,3.15
TEST_2359,25.47
TEST_2360,22.63
TEST_2361,179.9
TEST_2362,27.34
TEST_2363,19.26
TEST_2364,160.53
TEST_2365,19.83
TEST_2366,101.38
TEST_2367,221.26
TEST_2368,228.65
TEST_2369,108.13
TEST_2370,97.62
TEST_2371,157.71
TEST_2372,146.78
TEST_2373,91.95
TEST_2374,20.63
TEST_2375,43.02
TEST_2376,16.61
TEST_2377,18.65
TEST_2378,11.29
TEST_2379,18.07
TEST_2380,18.0
TEST_2381,169.13
TEST_2382,50.64
TEST_2383,12.16
TEST_2384,165.12
TEST_2385,72.51
TEST_2386,54.23
TEST_2387,169.1
TEST_2388,148.32
TEST_2389,144.71
TEST_2390,66.14
TEST_2391,62.85
TEST_2392,9.98
TEST_2393,183.27
TEST_2394,148.18
TEST_2395,110.67
TEST_2396,31.21
TEST_2397,86.86
TEST_2398,28.52
TEST_2399,89.05
TEST_2400,145.42
TEST_2401,98.55
TEST_2402,25.83
TEST_2403,182.53
TEST_2404,4.07
TEST_2405,169.82
TEST_2406,63.8
TEST_2407,63.82
TEST_2408,60.04
TEST_2409,196.98
TEST_2410,18.81
TEST_2411,134.4
TEST_2412,184.05
TEST_2413,9.63
TEST_2414,182.18
TEST_2415,15.42
TEST_2416,48.49
TEST_2417,153.68
TEST_2418,16.98
TEST_2419,97.08
TEST_2420,97.21
TEST_2421,133.88
TEST_2422,26.61
TEST_2423,112.44
TEST_2424,34.9
TEST_2425,110.47
TEST_2426,14.31
TEST_2427,120.48
TEST_2428,11.07
TEST_2429,3.97
TEST_2430,146.76
TEST_2431,157.19
TEST_2432,182.76
TEST_2433,77.85
TEST_2434,64.31
TEST_2435,64.41
TEST_2436,12.85
TEST_2437,155.14
TEST_2438,189.45
TEST_2439,40.74
TEST_2440,130.91
TEST_2441,10.23
TEST_2442,29.64
TEST_2443,121.4
TEST_2444,105.33
TEST_2445,10.95
TEST_2446,50.6
TEST_2447,97.05
TEST_2448,101.76
TEST_2449,86.53
TEST_2450,115.94
TEST_2451,33.6
TEST_2452,17.2
TEST_2453,94.5
TEST_2454,194.51
TEST_2455,132.25
TEST_2456,9.97
TEST_2457,249.9
TEST_2458,153.13
TEST_2459,95.94
TEST_2460,259.47
TEST_2461,56.4
TEST_2462,169.54
TEST_2463,43.45
TEST_2464,129.87
TEST_2465,106.96
TEST_2466,26.28
TEST_2467,97.15
TEST_2468,2.72
TEST_2469,13.27
TEST_2470,193.51
TEST_2471,225.05
TEST_2472,30.37
TEST_2473,95.42
TEST_2474,74.93
TEST_2475,139.51
TEST_2476,14.27
TEST_2477,113.59
TEST_2478,91.18
TEST_2479,66.83
TEST_2480,116.23
TEST_2481,218.52
TEST_2482,30.82
TEST_2483,17.36
TEST_2484,66.63
TEST_2485,52.44
TEST_2486,103.04
TEST_2487,204.32
TEST_2488,109.35
TEST_2489,3.92
TEST_2490,28.92
TEST_2491,72.57
TEST_2492,8.99
TEST_2493,58.49
TEST_2494,224.6
TEST_2495,2.51
TEST_2496,59.48
TEST_2497,44.68
TEST_2498,151.27
TEST_2499,193.0
TEST_2500,63.94
TEST_2501,88.84
TEST_2502,152.16
TEST_2503,76.65
TEST_2504,130.4
TEST_2505,153.33
TEST_2506,152.39
TEST_2507,20.56
TEST_2508,116.49
TEST_2509,31.06
TEST_2510,78.43
TEST_2511,48.4
TEST_2512,203.74
TEST_2513,217.26
TEST_2514,12.56
TEST_2515,238.93
TEST_2516,65.44
TEST_2517,56.32
TEST_2518,77.69
TEST_2519,48.23
TEST_2520,88.84
TEST_2521,16.32
TEST_2522,48.79
TEST_2523,28.76
TEST_2524,75.98
TEST_2525,36.55
TEST_2526,23.44
TEST_2527,33.28
TEST_2528,175.71
TEST_2529,14.82
TEST_2530,42.59
TEST_2531,45.21
TEST_2532,166.04
TEST_2533,6.36
TEST_2534,135.97
TEST_2535,116.09
TEST_2536,93.4
TEST_2537,79.89
TEST_2538,175.37
TEST_2539,21.76
TEST_2540,44.65
