ID,Calories_Burned
TEST_1270,91.72
TEST_1271,231.39
TEST_1272,231.24
TEST_1273,18.23
TEST_1274,101.03
TEST_1275,10.82
TEST_1276,129.64
TEST_1277,21.3
TEST_1278,39.86
TEST_1279,84.61
TEST_1280,44.81
TEST_1281,11.89
TEST_1282,21.73
TEST_1283,173.14
TEST_1284,155.61
TEST_1285,54.85
TEST_1286,110.44
TEST_1287,181.07
TEST_1288,39.88
TEST_1289,58.58
TEST_1290,96.35
TEST_1291,161.8
TEST_1292,19.89
TEST_1293,184.36
TEST_1294,7.55
TEST_1295,149.3
TEST_1296,48.06
TEST_1297,33.26
TEST_1298,182.56
TEST_1299,31.24
TEST_1300,53.4
TEST_1301,207.74
TEST_1302,83.0
TEST_1303,108.63
TEST_1304,150.49
TEST_1305,100.38
TEST_1306,256.8
TEST_1307,69.84
TEST_1308,190.2
TEST_1309,69.24
TEST_1310,125.59
TEST_1311,138.64
TEST_1312,37.32
TEST_1313,7.91
TEST_1314,51.27
TEST_1315,67.95
TEST_1316,16.09
TEST_1317,61.62
TEST_1318,10.27
TEST_1319,150.8
TEST_1320,13.25
TEST_1321,14.27
TEST_1322,102.99
TEST_1323,178.89
TEST_1324,127.7
TEST_1325,76.56
TEST_1326,151.68
TEST_1327,74.63
TEST_1328,3.05
TEST_1329,81.82
TEST_1330,249.12
TEST_1331,99.53
TEST_1332,154.68
TEST_1333,148.73
TEST_1334,20.3
TEST_1335,194.04
TEST_1336,39.4
TEST_1337,99.25
TEST_1338,120.58
TEST_1339,14.98
TEST_1340,8.42
TEST_1341,116.44
TEST_1342,50.14
TEST_1343,56.88
TEST_1344,82.44
TEST_1345,22.49
TEST_1346,181.7
TEST_1347,151.97
TEST_1348,63.44
TEST_1349,61.13
TEST_1350,96.18
TEST_1351,12.81
TEST_1352,28.92
TEST_1353,257.81
TEST_1354,123.46
TEST_1355,155.84
TEST_1356,146.28
TEST_1357,182.49
TEST_1358,65.08
TEST_1359,14.14
TEST_1360,89.22
TEST_1361,172.86
TEST_1362,183.3
TEST_1363,6.85
TEST_1364,60.24
TEST_1365,77.72
TEST_1366,8.22
TEST_1367,124.45
TEST_1368,108.21
TEST_1369,106.22
TEST_1370,174.85
TEST_1371,107.41
TEST_1372,137.37
TEST_1373,42.19
TEST_1374,69.14
TEST_1375,82.75
TEST_1376,139.17
TEST_1377,31.61
TEST_1378,45.16
TEST_1379,150.51
TEST_1380,145.4
TEST_1381,16.69
TEST_1382,32.1
TEST_1383,33.37
TEST_1384,141.5
TEST_1385,45.8
TEST_1386,31.28
TEST_1387,66.58
TEST_1388,62.83
TEST_1389,99.01
TEST_1390,13.28
TEST_1391,65.88
TEST_1392,128.83
TEST_1393,82.76
TEST_1394,162.61
TEST_1395,40.62
TEST_1396,207.1
TEST_1397,96.88
TEST_1398,96.51
TEST_1399,20.29
TEST_1400,142.1
TEST_1401,110.43
TEST_1402,212.37
TEST_1403,67.2
TEST_1404,37.9
TEST_1405,181.31
TEST_1406,115.42
TEST_1407,95.51
TEST_1408,18.24
TEST_1409,37.82
TEST_1410,130.95
TEST_1411,44.61
TEST_1412,60.17
TEST_1413,119.32
TEST_1414,144.17
TEST_1415,26.31
TEST_1416,193.38
TEST_1417,100.89
TEST_1418,255.62
TEST_1419,88.65
TEST_1420,166.22
TEST_1421,217.09
TEST_1422,76.68
TEST_1423,134.45
TEST_1424,12.0
TEST_1425,31.89
TEST_1426,152.62
TEST_1427,150.07
TEST_1428,122.81
TEST_1429,110.09
TEST_1430,130.31
TEST_1431,30.95
TEST_1432,26.2
TEST_1433,141.95
TEST_1434,29.09
TEST_1435,20.14
TEST_1436,5.93
TEST_1437,105.17
TEST_1438,79.71
TEST_1439,43.53
TEST_1440,142.99
TEST_1441,35.87
TEST_1442,19.53
TEST_1443,7.42
TEST_1444,138.23
TEST_1445,42.29
TEST_1446,162.78
TEST_1447,146.36
TEST_1448,45.19
TEST_1449,69.77
TEST_1450,49.61
TEST_1451,14.42
TEST_1452,66.88
TEST_1453,199.28
TEST_1454,21.13
TEST_1455,34.94
TEST_1456,130.61
TEST_1457,106.59
TEST_1458,208.5
TEST_1459,43.56
TEST_1460,24.41
TEST_1461,22.68
TEST_1462,119.17
TEST_1463,243.47
TEST_1464,61.95
TEST_1465,161.98
TEST_1466,147.33
TEST_1467,19.58
TEST_1468,66.11
TEST_1469,170.16
TEST_1470,176.24
TEST_1471,44.3
TEST_1472,225.97
TEST_1473,2.75
TEST_1474,169.58
TEST_1475,19.11
TEST_1476,97.01
TEST_1477,213.99
TEST_1478,29.61
TEST_1479,102.19
TEST_1480,140.69
TEST_1481,93.91
TEST_1482,51.99
TEST_1483,75.54
TEST_1484,116.51
TEST_1485,10.4
TEST_1486,58.54
TEST_1487,196.91
TEST_1488,51.26
TEST_1489,31.66
TEST_1490,141.38
TEST_1491,78.39
TEST_1492,3.69
TEST_1493,205.0
TEST_1494,136.67
TEST_1495,25.36
TEST_1496,193.42
TEST_1497,54.7
TEST_1498,131.43
TEST_1499,130.9
TEST_1500,192.56
TEST_1501,72.69
TEST_1502,15.61
TEST_1503,48.83
TEST_1504,112.28
TEST_1505,115.89
TEST_1506,175.71
TEST_1507,107.71
TEST_1508,19.92
TEST_1509,18.56
TEST_1510,172.2
TEST_1511,100.22
TEST_1512,7.63
TEST_1513,50.25
TEST_1514,173.7
TEST_1515,19.6
TEST_1516,56.8
TEST_1517,221.05
TEST_1518,84.09
TEST_1519,6.47
TEST_1520,197.85
TEST_1521,54.35
TEST_1522,163.26
TEST_1523,68.15
TEST_1524,183.09
TEST_1525,35.42
TEST_1526,3.32
TEST_1527,25.6
TEST_1528,7.14
TEST_1529,94.09
TEST_1530,96.06
TEST_1531,34.65
TEST_1532,107.54
TEST_1533,162.04
TEST_1534,39.0
TEST_1535,47.02
TEST_1536,4.22
TEST_1537,40.98
TEST_1538,142.38
TEST_1539,129.69
TEST_1540,28.23
TEST_1541,213.69
TEST_1542,177.04
TEST_1543,159.5
TEST_1544,24.84
TEST_1545,174.33
TEST_1546,49.25
TEST_1547,67.75
TEST_1548,74.45
TEST_1549,42.59
TEST_1550,116.5
TEST_1551,211.82
TEST_1552,277.02
TEST_1553,11.06
TEST_1554,70.09
TEST_1555,150.68
TEST_1556,10.57
TEST_1557,113.06
TEST_1558,56.49
TEST_1559,150.22
TEST_1560,149.7
TEST_1561,73.07
TEST_1562,103.0
TEST_1563,93.36
TEST_1564,14.31
TEST_1565,167.37
TEST_1566,86.26
TEST_1567,47.75
TEST_1568,24.14
TEST_1569,106.33
TEST_1570,192.94
TEST_1571,71.0
TEST_1572,25.68
TEST_1573,85.8
TEST_1574,28.39
TEST_1575,23.47
TEST_1576,194.68
TEST_1577,101.89
TEST_1578,51.65
TEST_1579,175.64
TEST_1580,42.65
TEST_1581,19.83
TEST_1582,19.7
TEST_1583,142.77
TEST_1584,99.21
TEST_1585,130.13
TEST_1586,9.12
TEST_1587,73.73
TEST_1588,102.35
TEST_1589,25.19
TEST_1590,164.56
TEST_1591,98.27
TEST_1592,20.04
TEST_1593,93.41
TEST_1594,16.97
TEST_1595,79.4
TEST_1596,81.53
TEST_1597,25.62
TEST_1598,135.53
TEST_1599,199.4
TEST_1600,159.72
TEST_1601,206.96
TEST_1602,148.55
TEST_1603,2.47
TEST_1604,44.04
TEST_1605,169.6
TEST_1606,172.56
TEST_1607,94.69
TEST_1608,73.33
TEST_1609,56.4
TEST_1610,57.67
TEST_1611,90.4
TEST_1612,133.47
TEST_1613,7.61
TEST_1614,10.63
TEST_1615,32.6
TEST_1616,10.06
TEST_1617,30.76
TEST_1618,183.9
TEST_1619,111.0
TEST_1620,7.84
TEST_1621,201.99
TEST_1622,119.42
TEST_1623,95.67
TEST_1624,141.28
TEST_1625,53.79
TEST_1626,101.53
TEST_1627,222.64
TEST_1628,65.37
TEST_1629,87.42
TEST_1630,217.24
TEST_1631,19.59
TEST_1632,10.3
TEST_1633,4.01
TEST_1634,121.26
TEST_1635,114.61
TEST_1636,116.19
TEST_1637,3.12
TEST_1638,113.9
TEST_1639,149.19
TEST_1640,154.25
TEST_1641,169.67
TEST_1642,52.82
TEST_1643,135.67
TEST_1644,165.05
TEST_1645,25.48
TEST_1646,41.21
TEST_1647,134.87
TEST_1648,51.23
TEST_1649,180.22
TEST_1650,183.94
TEST_1651,145.12
TEST_1652,15.48
TEST_1653,120.95
TEST_1654,213.13
TEST_1655,202.02
TEST_1656,69.51
TEST_1657,5.82
TEST_1658,15.74
TEST_1659,57.63
TEST_1660,14.62
TEST_1661,211.51
TEST_1662,56.44
TEST_1663,33.53
TEST_1664,107.17
TEST_1665,77.87
TEST_1666,25.26
TEST_1667,114.26
TEST_1668,57.4
TEST_1669,128.42
TEST_1670,16.68
TEST_1671,177.59
TEST_1672,20.5
TEST_1673,36.83
TEST_1674,30.36
TEST_1675,35.21
TEST_1676,62.21
TEST_1677,117.21
TEST_1678,43.8
TEST_1679,90.08
TEST_1680,3.61
TEST_1681,49.22
TEST_1682,69.11
TEST_1683,146.29
TEST_1684,2.8
TEST_1685,33.89
TEST_1686,51.98
TEST_1687,19.39
TEST_1688,59.63
TEST_1689,78.22
TEST_1690,111.98
TEST_1691,185.79
TEST_1692,7.31
TEST_1693,50.66
TEST_1694,74.77
TEST_1695,126.0
TEST_1696,147.49
TEST_1697,24.72
TEST_1698,73.24
TEST_1699,133.94
TEST_1700,37.17
TEST_1701,35.85
TEST_1702,117.7
TEST_1703,16.04
TEST_1704,14.65
TEST_1705,72.74
TEST_1706,138.24
TEST_1707,6.14
TEST_1708,56.75
TEST_1709,176.32
TEST_1710,206.07
TEST_1711,28.22
TEST_1712,35.51
TEST_1713,20.68
TEST_1714,31.0
TEST_1715,84.42
TEST_1716,115.9
TEST_1717,117.59
TEST_1718,111.83
TEST_1719,186.74
TEST_1720,109.66
TEST_1721,15.95
TEST_1722,21.83
TEST_1723,206.3
TEST_1724,95.64
TEST_1725,26.65
TEST_1726,4.39
TEST_1727,47.2
TEST_1728,177.67
TEST_1729,109.66
TEST_1730,13.1
TEST_1731,110.36
TEST_1732,56.5
TEST_1733,30.56
TEST_1734,85.88
TEST_1735,24.55
TEST_1736,94.78
TEST_1737,60.81
TEST_1738,6.08
TEST_1739,233.95
TEST_1740,11.77
TEST_1741,245.29
TEST_1742,34.44
TEST_1743,154.84
TEST_1744,167.15
TEST_1745,128.35
TEST_1746,26.99
TEST_1747,121.53
TEST_1748,127.54
TEST_1749,173.52
TEST_1750,15.65
TEST_1751,12.33
TEST_1752,176.57
TEST_1753,187.87
TEST_1754,80.15
TEST_1755,34.95
TEST_1756,139.54
TEST_1757,114.68
TEST_1758,144.08
TEST_1759,7.78
TEST_1760,182.54
TEST_1761,160.11
TEST_1762,55.43
TEST_1763,161.48
TEST_1764,127.13
TEST_1765,98.64
TEST_1766,12.12
TEST_1767,21.27
TEST_1768,193.17
TEST_1769,18.06
TEST_1770,45.13
TEST_1771,145.09
TEST_1772,109.19
TEST_1773,162.12
TEST_1774,4.31
TEST_1775,120.29
TEST_1776,182.53
TEST_1777,50.65
TEST_1778,183.45
TEST_1779,49.55
TEST_1780,11.07
TEST_1781,19.98
TEST_1782,47.74
TEST_1783,180.66
TEST_1784,92.38
TEST_1785,27.87
TEST_1786,78.95
TEST_1787,12.71
TEST_1788,177.4
TEST_1789,202.43
TEST_1790,79.08
TEST_1791,34.02
TEST_1792,171.05
TEST_1793,174.15
TEST_1794,159.76
TEST_1795,38.86
TEST_1796,51.72
TEST_1797,33.87
TEST_1798,114.96
TEST_1799,203.46
TEST_1800,22.71
TEST_1801,12.92
TEST_1802,85.57
TEST_1803,120.53
TEST_1804,3.27
TEST_1805,24.37
TEST_1806,7.05
TEST_1807,49.7
TEST_1808,14.87
TEST_1809,202.88
TEST_1810,62.85
TEST_1811,179.67
TEST_1812,22.55
TEST_1813,7.99
TEST_1814,22.11
TEST_1815,28.5
TEST_1816,30.95
TEST_1817,178.19
TEST_1818,124.34
TEST_1819,122.66
TEST_1820,149.32
TEST_1821,171.98
TEST_1822,55.25
TEST_1823,175.98
TEST_1824,257.21
TEST_1825,165.33
TEST_1826,69.56
TEST_1827,209.81
TEST_1828,21.37
TEST_1829,186.41
TEST_1830,46.76
TEST_1831,16.14
TEST_1832,27.62
TEST_1833,52.34
TEST_1834,100.7
TEST_1835,204.07
TEST_1836,21.38
TEST_1837,125.8
TEST_1838,32.95
TEST_1839,31.17
TEST_1840,74.03
TEST_1841,67.18
TEST_1842,201.5
TEST_1843,62.98
TEST_1844,11.94
TEST_1845,58.88
TEST_1846,130.36
TEST_1847,85.1
TEST_1848,185.46
TEST_1849,83.15
TEST_1850,9.21
TEST_1851,63.45
TEST_1852,168.83
TEST_1853,24.61
TEST_1854,119.93
TEST_1855,27.09
TEST_1856,51.59
TEST_1857,21.54
TEST_1858,82.54
TEST_1859,160.75
TEST_1860,110.1
TEST_1861,5.61
TEST_1862,197.5
TEST_1863,105.12
TEST_1864,38.82
TEST_1865,7.5
TEST_1866,126.99
TEST_1867,97.44
TEST_1868,12.66
TEST_1869,11.04
TEST_1870,204.8
TEST_1871,169.96
TEST_1872,172.13
TEST_1873,13.17
TEST_1874,100.28
TEST_1875,86.53
TEST_1876,30.52
TEST_1877,46.23
TEST_1878,145.57
TEST_1879,59.64
TEST_1880,183.46
TEST_1881,167.08
TEST_1882,107.79
TEST_1883,110.91
TEST_1884,92.06
TEST_1885,151.78
TEST_1886,11.63
TEST_1887,101.54
TEST_1888,200.33
TEST_1889,117.78
TEST_1890,186.34
TEST_1891,30.6
TEST_1892,123.92
TEST_1893,86.13
TEST_1894,136.06
TEST_1895,181.48
TEST_1896,51.5
TEST_1897,128.8
TEST_1898,74.54
TEST_1899,104.74
TEST_1900,216.97
TEST_1901,144.25
TEST_1902,157.68
TEST_1903,51.75
TEST_1904,12.97
TEST_1905,12.24
TEST_1906,21.23
TEST_1907,163.75
TEST_1908,27.2
TEST_1909,27.39
TEST_1910,183.93
TEST_1911,60.5
TEST_1912,18.61
TEST_1913,65.01
TEST_1914,7.79
TEST_1915,60.48
TEST_1916,134.05
TEST_1917,118.92
TEST_1918,39.26
TEST_1919,131.53
TEST_1920,82.03
TEST_1921,210.24
TEST_1922,169.54
TEST_1923,206.96
TEST_1924,162.01
TEST_1925,163.17
TEST_1926,13.44
TEST_1927,58.28
TEST_1928,20.83
TEST_1929,138.3
TEST_1930,175.37
TEST_1931,156.72
TEST_1932,169.13
TEST_1933,9.71
TEST_1934,103.5
TEST_1935,4.76
TEST_1936,101.6
TEST_1937,142.39
TEST_1938,106.6
TEST_1939,26.25
TEST_1940,147.03
TEST_1941,124.06
TEST_1942,18.1
TEST_1943,41.72
TEST_1944,124.86
TEST_1945,30.62
TEST_1946,35.51
TEST_1947,192.52
TEST_1948,29.2
TEST_1949,68.0
TEST_1950,54.77
TEST_1951,90.49
TEST_1952,191.17
TEST_1953,47.27
TEST_1954,33.39
TEST_1955,92.53
TEST_1956,226.98
TEST_1957,62.68
TEST_1958,15.51
TEST_1959,82.26
TEST_1960,54.05
TEST_1961,41.11
TEST_1962,63.64
TEST_1963,151.86
TEST_1964,18.92
TEST_1965,19.55
TEST_1966,24.97
TEST_1967,19.97
TEST_1968,202.87
TEST_1969,17.16
TEST_1970,89.95
TEST_1971,214.49
TEST_1972,23.73
TEST_1973,172.62
TEST_1974,31.8
TEST_1975,11.11
TEST_1976,181.6
TEST_1977,144.42
TEST_1978,17.06
TEST_1979,58.47
TEST_1980,151.77
TEST_1981,77.22
TEST_1982,162.52
TEST_1983,208.2
TEST_1984,50.58
TEST_1985,232.33
TEST_1986,129.82
TEST_1987,10.91
TEST_1988,35.45
TEST_1989,72.26
TEST_1990,87.27
TEST_1991,31.89
TEST_1992,33.7
TEST_1993,29.96
TEST_1994,49.69
TEST_1995,161.98
TEST_1996,134.91
TEST_1997,137.69
TEST_1998,86.12
TEST_1999,127.15
TEST_2000,20.08
TEST_2001,162.96
TEST_2002,76.24
TEST_2003,47.7
TEST_2004,28.83
TEST_2005,158.04
TEST_2006,12.67
TEST_2007,21.83
TEST_2008,202.5
TEST_2009,150.3
TEST_2010,59.2
TEST_2011,246.52
TEST_2012,182.53
TEST_2013,54.54
TEST_2014,47.25
TEST_2015,94.34
TEST_2016,161.02
TEST_2017,162.28
TEST_2018,46.53
TEST_2019,82.35
TEST_2020,90.58
TEST_2021,55.82
TEST_2022,151.11
TEST_2023,84.83
TEST_2024,28.59
TEST_2025,159.04
TEST_2026,149.64
TEST_2027,194.41
TEST_2028,77.7
TEST_2029,64.74
TEST_2030,15.13
TEST_2031,26.91
TEST_2032,72.55
TEST_2033,7.27
TEST_2034,106.44
TEST_2035,19.72
TEST_2036,3.46
TEST_2037,78.89
TEST_2038,17.98
TEST_2039,51.59
TEST_2040,216.91
TEST_2041,5.39
TEST_2042,41.54
TEST_2043,17.69
TEST_2044,85.25
TEST_2045,92.43
TEST_2046,37.2
TEST_2047,85.93
TEST_2048,23.42
TEST_2049,240.82
TEST_2050,109.2
TEST_2051,12.77
TEST_2052,112.33
TEST_2053,22.28
TEST_2054,109.64
TEST_2055,57.58
TEST_2056,98.86
TEST_2057,140.61
TEST_2058,99.74
TEST_2059,143.41
TEST_2060,40.04
TEST_2061,168.55
TEST_2062,211.76
TEST_2063,182.33
TEST_2064,163.18
TEST_2065,27.59
TEST_2066,30.12
TEST_2067,72.46
TEST_2068,33.78
TEST_2069,138.83
TEST_2070,49.77
TEST_2071,110.97
TEST_2072,124.62
TEST_2073,78.44
TEST_2074,157.65
TEST_2075,146.21
TEST_2076,77.4
TEST_2077,105.35
TEST_2078,72.02
TEST_2079,154.25
TEST_2080,99.54
TEST_2081,91.17
TEST_2082,80.47
TEST_2083,55.69
TEST_2084,106.35
TEST_2085,203.85
TEST_2086,175.76
TEST_2087,19.94
TEST_2088,34.35
TEST_2089,24.71
TEST_2090,112.91
TEST_2091,29.11
TEST_2092,6.64
TEST_2093,243.52
TEST_2094,87.1
TEST_2095,20.57
TEST_2096,92.72
TEST_2097,84.02
TEST_2098,33.88
TEST_2099,12.78
TEST_2100,70.25
TEST_2101,80.3
TEST_2102,11.7
TEST_2103,47.92
TEST_2104,21.23
TEST_2105,203.46
TEST_2106,3.83
TEST_2107,116.28
TEST_2108,110.05
TEST_2109,30.62
TEST_2110,77.93
TEST_2111,13.39
TEST_2112,177.41
TEST_2113,68.08
TEST_2114,34.32
TEST_2115,105.36
TEST_2116,196.52
TEST_2117,205.03
TEST_2118,31.76
TEST_2119,104.86
TEST_2120,56.54
TEST_2121,104.32
TEST_2122,22.5
TEST_2123,42.59
TEST_2124,150.64
TEST_2125,115.23
TEST_2126,53.71
TEST_2127,112.25
TEST_2128,33.18
TEST_2129,4.07
TEST_2130,159.54
TEST_2131,233.8
TEST_2132,60.56
TEST_2133,14.15
TEST_2134,6.26
TEST_2135,109.75
TEST_2136,238.79
TEST_2137,80.72
TEST_2138,126.76
TEST_2139,3.57
TEST_2140,72.7
TEST_2141,71.23
TEST_2142,2.11
TEST_2143,14.32
TEST_2144,64.43
TEST_2145,189.81
TEST_2146,100.31
TEST_2147,207.85
TEST_2148,100.01
TEST_2149,5.69
TEST_2150,227.67
TEST_2151,140.56
TEST_2152,224.02
TEST_2153,22.99
TEST_2154,51.96
TEST_2155,193.1
TEST_2156,5.81
TEST_2157,148.07
TEST_2158,11.71
TEST_2159,132.29
TEST_2160,55.76
TEST_2161,149.98
TEST_2162,86.83
TEST_2163,43.66
TEST_2164,28.78
TEST_2165,68.83
TEST_2166,68.46
TEST_2167,73.27
TEST_2168,10.98
TEST_2169,49.53
TEST_2170,150.12
TEST_2171,216.5
TEST_2172,11.61
TEST_2173,100.39
TEST_2174,156.57
TEST_2175,34.42
TEST_2176,22.36
TEST_2177,94.53
TEST_2178,164.47
TEST_2179,123.28
TEST_2180,4.47
TEST_2181,100.76
TEST_2182,103.29
TEST_2183,96.3
TEST_2184,9.72
TEST_2185,152.11
TEST_2186,205.26
TEST_2187,6.07
TEST_2188,74.4
TEST_2189,159.96
TEST_2190,98.74
TEST_2191,194.6
TEST_2192,155.87
TEST_2193,14.28
TEST_2194,136.3
TEST_2195,27.46
TEST_2196,117.97
TEST_2197,154.02
TEST_2198,92.66
TEST_2199,128.89
TEST_2200,31.02
TEST_2201,113.01
TEST_2202,189.48
TEST_2203,114.24
TEST_2204,23.96
TEST_2205,106.94
TEST_2206,199.79
TEST_2207,158.97
TEST_2208,58.59
TEST_2209,71.07
TEST_2210,91.52
TEST_2211,52.03
TEST_2212,54.33
TEST_2213,145.19
TEST_2214,129.27
TEST_2215,126.73
TEST_2216,58.39
TEST_2217,71.94
TEST_2218,177.1
TEST_2219,18.12
TEST_2220,146.43
TEST_2221,122.5
TEST_2222,128.07
TEST_2223,37.74
TEST_2224,48.52
TEST_2225,21.06
TEST_2226,64.28
TEST_2227,46.73
TEST_2228,177.2
TEST_2229,12.04
TEST_2230,119.72
TEST_2231,66.83
TEST_2232,178.39
TEST_2233,106.08
TEST_2234,39.7
TEST_2235,69.33
TEST_2236,114.04
TEST_2237,108.83
TEST_2238,170.8
TEST_2239,194.43
TEST_2240,61.38
TEST_2241,82.33
TEST_2242,63.1
TEST_2243,45.94
TEST_2244,78.48
TEST_2245,41.42
TEST_2246,13.08
TEST_2247,130.1
TEST_2248,161.79
TEST_2249,31.72
TEST_2250,146.66
TEST_2251,145.37
TEST_2252,125.88
TEST_2253,211.6
TEST_2254,19.56
TEST_2255,12.71
TEST_2256,15.82
TEST_2257,23.47
TEST_2258,96.53
TEST_2259,92.8
TEST_2260,194.88
TEST_2261,38.05
TEST_2262,129.74
TEST_2263,17.53
TEST_2264,43.09
TEST_2265,15.79
TEST_2266,125.85
TEST_2267,6.34
TEST_2268,198.44
TEST_2269,19.99
TEST_2270,108.0
TEST_2271,212.11
TEST_2272,13.15
TEST_2273,100.32
TEST_2274,150.99
TEST_2275,56.96
TEST_2276,114.6
TEST_2277,179.53
TEST_2278,145.36
TEST_2279,94.2
TEST_2280,182.71
TEST_2281,180.43
TEST_2282,38.19
TEST_2283,66.63
TEST_2284,54.36
TEST_2285,87.79
TEST_2286,64.0
TEST_2287,175.85
TEST_2288,183.03
TEST_2289,95.6
TEST_2290,21.2
TEST_2291,45.64
TEST_2292,105.52
TEST_2293,52.89
TEST_2294,181.89
TEST_2295,20.82
TEST_2296,192.72
TEST_2297,40.32
TEST_2298,198.85
TEST_2299,5.5
TEST_2300,54.39
TEST_2301,29.83
TEST_2302,130.35
TEST_2303,167.45
TEST_2304,43.12
TEST_2305,47.62
TEST_2306,163.06
TEST_2307,82.81
TEST_2308,152.58
TEST_2309,28.08
TEST_2310,29.41
TEST_2311,123.31
TEST_2312,173.87
TEST_2313,56.46
TEST_2314,35.42
TEST_2315,173.91
TEST_2316,27.54
TEST_2317,206.36
TEST_2318,109.62
TEST_2319,20.86
TEST_2320,153.25
TEST_2321,105.26
TEST_2322,137.78
TEST_2323,133.14
TEST_2324,158.57
TEST_2325,152.7
TEST_2326,60.46
TEST_2327,154.07
TEST_2328,130.95
TEST_2329,169.84
TEST_2330,13.79
TEST_2331,159.25
TEST_2332,23.65
TEST_2333,88.96
TEST_2334,12.79
TEST_2335,209.16
TEST_2336,41.28
TEST_2337,49.92
TEST_2338,99.79
TEST_2339,12.76
TEST_2340,43.89
TEST_2341,102.56
TEST_2342,95.99
TEST_2343,65.19
TEST_2344,90.72
TEST_2345,180.84
TEST_2346,23.55
TEST_2347,39.77
TEST_2348,201.61
TEST_2349,117.94
TEST_2350,104.49
TEST_2351,246.17
TEST_2352,130.8
TEST_2353,172.68
TEST_2354,173.79
TEST_2355,16.82
TEST_2356,126.6
TEST_2357,54.16
TEST_2358,3.24
TEST_2359,24.78
TEST_2360,22.47
TEST_2361,179.92
TEST_2362,27.26
TEST_2363,19.47
TEST_2364,158.68
TEST_2365,19.12
TEST_2366,100.8
TEST_2367,221.82
TEST_2368,228.0
TEST_2369,110.07
TEST_2370,96.45
TEST_2371,157.37
TEST_2372,145.47
TEST_2373,91.55
TEST_2374,21.14
TEST_2375,43.54
TEST_2376,16.99
TEST_2377,18.5
TEST_2378,11.34
TEST_2379,18.55
TEST_2380,18.28
TEST_2381,168.59
TEST_2382,50.92
TEST_2383,12.45
TEST_2384,166.13
TEST_2385,72.64
TEST_2386,53.97
TEST_2387,170.53
TEST_2388,144.06
TEST_2389,144.24
TEST_2390,65.8
TEST_2391,63.91
TEST_2392,9.91
TEST_2393,190.03
TEST_2394,147.3
TEST_2395,110.89
TEST_2396,32.52
TEST_2397,86.08
TEST_2398,28.34
TEST_2399,89.73
TEST_2400,143.36
TEST_2401,93.57
TEST_2402,27.35
TEST_2403,183.38
TEST_2404,4.01
TEST_2405,172.89
TEST_2406,64.63
TEST_2407,65.0
TEST_2408,60.5
TEST_2409,201.57
TEST_2410,18.6
TEST_2411,135.1
TEST_2412,183.95
TEST_2413,9.68
TEST_2414,183.8
TEST_2415,16.79
TEST_2416,48.85
TEST_2417,152.1
TEST_2418,16.83
TEST_2419,98.09
TEST_2420,96.66
TEST_2421,134.73
TEST_2422,28.67
TEST_2423,110.22
TEST_2424,33.85
TEST_2425,109.89
TEST_2426,14.52
TEST_2427,119.89
TEST_2428,10.67
TEST_2429,4.01
TEST_2430,141.39
TEST_2431,155.94
TEST_2432,184.13
TEST_2433,76.82
TEST_2434,65.33
TEST_2435,61.5
TEST_2436,12.34
TEST_2437,155.54
TEST_2438,189.75
TEST_2439,39.51
TEST_2440,132.46
TEST_2441,10.15
TEST_2442,30.2
TEST_2443,120.52
TEST_2444,104.68
TEST_2445,11.98
TEST_2446,48.37
TEST_2447,102.49
TEST_2448,100.57
TEST_2449,87.22
TEST_2450,118.25
TEST_2451,34.82
TEST_2452,17.48
TEST_2453,94.08
TEST_2454,195.02
TEST_2455,136.3
TEST_2456,9.94
TEST_2457,252.42
TEST_2458,152.42
TEST_2459,97.15
TEST_2460,254.13
TEST_2461,57.25
TEST_2462,170.1
TEST_2463,43.29
TEST_2464,131.11
TEST_2465,107.01
TEST_2466,25.72
TEST_2467,94.74
TEST_2468,2.51
TEST_2469,11.85
TEST_2470,191.99
TEST_2471,229.16
TEST_2472,30.01
TEST_2473,97.28
TEST_2474,74.83
TEST_2475,139.9
TEST_2476,14.98
TEST_2477,112.23
TEST_2478,91.11
TEST_2479,69.13
TEST_2480,113.07
TEST_2481,219.18
TEST_2482,32.34
TEST_2483,17.32
TEST_2484,67.51
TEST_2485,50.78
TEST_2486,105.05
TEST_2487,206.75
TEST_2488,109.9
TEST_2489,3.88
TEST_2490,28.18
TEST_2491,71.68
TEST_2492,9.12
TEST_2493,58.44
TEST_2494,222.09
TEST_2495,2.72
TEST_2496,60.0
TEST_2497,44.64
TEST_2498,149.33
TEST_2499,195.14
TEST_2500,62.93
TEST_2501,91.24
TEST_2502,152.1
TEST_2503,78.79
TEST_2504,129.82
TEST_2505,153.2
TEST_2506,150.06
TEST_2507,21.69
TEST_2508,115.89
TEST_2509,32.04
TEST_2510,76.82
TEST_2511,49.2
TEST_2512,205.83
TEST_2513,217.81
TEST_2514,11.64
TEST_2515,235.33
TEST_2516,65.14
TEST_2517,55.73
TEST_2518,77.72
TEST_2519,47.1
TEST_2520,88.65
TEST_2521,17.11
TEST_2522,47.71
TEST_2523,28.64
TEST_2524,76.31
TEST_2525,35.87
TEST_2526,23.77
TEST_2527,33.57
TEST_2528,176.7
TEST_2529,15.12
TEST_2530,43.15
TEST_2531,46.19
TEST_2532,166.34
TEST_2533,6.28
TEST_2534,135.31
TEST_2535,115.21
TEST_2536,96.98
TEST_2537,79.04
TEST_2538,176.64
TEST_2539,22.38
TEST_2540,43.52
